008CACA0	 GruntLogin__GruntLogin
0076E540	SMemAlloc
0041BD66	_strnlen
006E7D60 	Packet_PACKET_SMSG_LEARNED_SPELL
0052E5B0	 Packet_PACKET_SMSG_BARBER_SHOP_RESULT
008CBE00	 ServerLink__CMD_GRUNT_CONN_PONG
00892B8C	__d_inttype
008CD4C0	 ServerLink__CMD_GRUNT_CONN_PING
008CBC10	ServerLink__CMD_GRUNT_KICK
00412860 	__set_error_mode
00754B90	CGBag_C_GetItemIdByName
005E7B00	 Packet_PACKET_MSG_INSPECT_ARENA_TEAMS
007069A0	CGItem_C_virt08
007442E0 	CGObject_C_virtDC
0076DC20	CDataStore__GetWowGUID
006B9CF0	 Checksum
006B3240	FriendList__Destructor
004D95C0	RequestCharEnum
004D4AC0 	ClntObjMgrInitializeShared
008167E0	 FrameScript__FillScriptMethodTable
0080A4D0	 TSHashTable_ITEMCOOLDOWNHASHNODE_HASHKEY_NONE___Destroy
006BF0D0	 TSHashTable_BATCHEDRENDERFONTDESC_HASHKEY_PTR___Destroy
00672D40	 DBCache_CreatureStats__Destroy
00672FF0	 TSHashTable_DBCache_GameObjectStats_C_int_HASHKEY_INT___DBCACHEHASH_HASHKEY_INT___Destroy
006732A0 	DBCache_ItemName__Destroy
00674810	 TSHashTable_DBCache_CGPetition_int_HASHKEY_INT___DBCACHEHASH_HASHKEY_INT___Destroy
00673550 	 TSHashTable_DBCache_ItemStats_C_int_HASHKEY_INT___DBCACHEHASH_HASHKEY_INT___Destroy
00673800 	DBCache_NpcText__Destroy
006CCF10	 Packet_PACKET_SMSG_VOICE_SESSION_ROSTER_UPDATE
0059AAE0	 FrameScript_getfield
00549630	GetArenaPetGUIDCount
006D2950	 CGPlayer_C__HandleRepopRequest_0
006CDE20	 CGPlayer_C__ReceiveResurrectRequest
00708200	CGItem_C__OnRightClick
007653B0 	ConsolePrintf
006DC940	CGPlayer_C__GetDNDText
0040FA58	 _CallDestructExceptionObject
006D59E0	 CGPlayer_C__OnLootReleaseResponse
004FE100	 Packet_PACKET_SMSG_UPDATE_LAST_INSTANCE
0073AD70	 CGPlayer_C__PlayEmote
006CFE70	Packet_PACKET_SMSG_EMOTE
005ACC60	 SendGMTicketDeleteTicket
00765360	ConsoleWriteA
006E1D70	 CGPlayer_C__PostReenable
00606410	CGCamera_Unknown0
004D8E10	 CCharCreateInfo__SendCharCustomize
004D9040	 CCharCreateInfo__SendRaceChange
004D8F20	 CCharCreateInfo__SendFactionChange
006F0C70	 CMovement__SetTransportAndSend_909
006B9670	 Packet_PACKET_SMSG_CHECK_FOR_BOTS
0040CA26	__alloca_probe_8
0040CA10 	__alloca_probe_16
007DA220	WardenCachedModule__StoreToCDataStore
0071B680 	CGUnit_C__IsNotInPvP_IsNotLeader
007AEA80	WMORoot__GetGroupForced
0040D37C 	__FF_MSGBANNER
006CB6F0	SHA1__Final
00719950	 CGUnit_C__GetTitleString
0073F460	Packet_PACKET_MSG_MOVE_WATER_WALK_0
007E2730 	UpdateTime
00403370	EventSetTimer
004FA560	 CGWorldFrame___vector_deleting_destructor_
00890708	__validdrive
0076F9E0 	AllocString
007DA260	WardenCachedModule__LoadFromCDataStore
007FDE50 	SpellRec__HasAura
007FDE20	SpellRec__HasEffect
005DEEE0	 CGQuestInfo__GetQuestInfo
007FE820	HasOverrideSpellData2
007BD4D0	 CMap__SafeRead
007BD480	CMap__SafeOpen
005A2D50	 Packet_PACKET_SMSG_ARENA_TEAM_STATS
0084E350	FrameScript__PushString
005CB9F0 	Packet_PACKET_MSG_GUILD_PERMISSIONS
0052BB10	 Packet_PACKET_SMSG_INSTANCE_SAVE_CREATED
006B51B0	FriendList__Destroy
007689E0 	ConsoleCommandUnregister
004D6750	ClntObjMgrDestroy
0095D870	 DynamicString__Append
007DA300	Warden__UnloadMainModule
005FD3D0	 InputControlDestroy_0
006D3DF0	Packet_PACKET_SMSG_SPELLENERGIZELOG
00684FE0 	CGxDevice__DeviceOverride
0041A485	__ftbuf
008CA740	 GruntLogin__vFunc23
0041AF3D	___tzset
00598EC0	 CGTabardCreationFrame__Close
00800470	 Packet_PACKET_SMSG_SPELL_UPDATE_CHAIN_TARGETS
006D6D20	 CGPlayer_C__OnPetitionShowSignatures
00665CF0	CDataStore__Destroy
007747C0 	SMutex__Create
00706CF0	CGItem_C__SetItemRefundToken
006DC5A0	 SendQuestGiverStatusMultipleQuery
007E4370	CGxDevice__ProjectTex2D
0076A630 	RegisterGxCVars
00404610	SendBotDetected2
007662A0	 ConsoleScreenDestroy
008CD040	ReleaseSomePacket
00403F10	 CDataStore__ReleasePacket2
004010E0	CDataStore__Reset
007E53A0	 PlayerNameShutdown
004038A0	CDataStore___scalar_deleting_destructor_
00707220 	CGItem_C__GetClassID
00707280	CGItem_C__GetInventoryType
006D1DE0 	CGUnit_C__UnitCanGossip
006F0EB0	CGUnit_C__OnMoveStop
00753AC0	 FindItemClassCallback
0084DF60	FrameScript__IsString
0071F060	 WriteMovementPacket
00634910	ClientDb_StringLookup
008CAA90	 GruntLogin__vFunc41
00718B30	GetReputationIndexForFaction
0084E0B0 	FrameScript_toboolean
007176B0	GetAnimationDataRecField_6
00715C70 	ClickToMove__CanUseAction
006E9A70	 CMovement__NoSpline_0x400_HasSpline_0x200
005DEC40	 CGQuestLog__GetQuestAtIndex
005D3310	 CGUnit_C__HasNotUnitFlags_18_22_23
00721F90	CGPlayer_C__IsClickMoving
006D58D0 	CGPlayer_C__OnLootSlotChanged
006F0F10	CGUnit_C__OnStrafeStop
0061E4B0 	GetSpellLink
007B0CC0	CMapObj__Create
007C0A90	CMap__AllocAreaLow
007DA550 	Warden__StateLoad
0077F600	maxLOD
006B1620	 ClientServices_CharacterCreate
00713130	CGGameObject_C_PostReenable
006DAF60 	CGPlayer_C__ShopFromMerchant
00817C70	Lua_strlenutf8
005DE980	 DisplayQuestFailed
007C0830	CMap__AllocMapChunk
007C07C0	 Alloc_WAREA
0061E5C0	GetQuestLink
006B1A70	 ClientServices__DeleteCharacter
00631E10	 Packet_PACKET_SMSG_SET_REST_START_OBSOLETE
00690960	HasWGLExtension
007DA850 	Packet_PACKET_SMSG_WARDEN_DATA
007E2A50	 Packet_PACKET_SMSG_SERVERTIME
007A20E0	CMap__VectorIntersectSX
007A2180 	CMap__VectorIntersectSY
0086AE20	PerformanceCounter
00406F40	 ClientServices__SendPacket
00716DB0	 Packet_PACKET_SMSG_PLAYER_VEHICLE_DATA
0070BEF0	 Packet_PACKET_SMSG_GAMEOBJECT_DESPAWN_ANIM
00743490	CGObject_C_virtB0
00572610 	Packet_PACKET_SMSG_ECHO_PARTY_SQUELCH
0086D640	GenSecureRandom
006CEE90 	CGPlayer_C__HandleActivateTaxiReply
004FC020	 Lua_GetChatWindowSavedDimensions
00597A10	Lua_SetRotation
00546100 	CGPlayerData__HasZoneExplored
007FE850	SpellRec__UsableInShapeshift
006B1390 	ClientServices_Connect
0088D2E2	_test_whether_TOS_is_int
008173C0 	Lua_seterrorhandler
007FE890	SpellRec__NotUsableInShapeshiftForm
006D8680 	Packet_PACKET_SMSG_SUMMON_REQUEST
0088B68D	_toupper
006D01B0	 Packet_PACKET_SMSG_CROSSED_INEBRIATION_THRESHOLD
004145E4	_tolower
00989B70 	CGMovementInfo__SetFacing
006EBE50	 CMovement__SplineToggleEnableFlying
005AC170	IsTicketTextValid
00718A90 	CGUnit_C__HasEntryFlag_0x400_NotAPlayer
0045F700	SFileCreateArchive
00709DE0 	GetItemIDByName
009C29C0	LoadBattleNetLib
004C74A0	 SndInterfacePlayInterfaceSound
0040BB50	__alloca_probe
00410244	 _write_multi_char
0088FA96	__whiteout
0088BFFE	$LN21_1
006E96C0 	CMovement__OnMosterMoveFlag_0x800
0084E1C0	FrameScript_tocfunction
008CCF50 	CDataStore__dtor
00414DB0	unknown_libname_110
00604940	 CGCamera_Unknown1
0088B6C0	__allshl
0088D3F0	__allshr
0088D93A	 unknown_libname_134_0
006DE6D0	CGPlayer_C__virt11C
006EDE50	 CMovement__OnMoveSetSwimSpeed
004121F8	__lock
0040CEE4	 ___crtCorExitProcess
00987680	CMovementGlobalsCloseLogFile
005ACCE0 	SendGMResponseResolve
0040FB75	__abnormal_termination
0047D230	 EventIsKeyDown
0088B010	_CxxThrowException(x_x)
006EDEF0	 CMovement__OnForceSwimBackSpeedChangePacket
00558ED0	 CGPlayer_C__HandleRepopRequest
007189A0	OnUnitMoveEvent
0040C684	 __invoke_watson
006EDB80	CMovement__OnMoveSetRunSpeed
007E1F60	 ValidateGuildName
006EDC70	CMovement__OnMoveSetRunBackSpeed
006EE690 	CMovement__OnForceUnkSpeedChangePacket
006E78D0	 CGPlayer_C__destructor
004D6010	CGObject_C_Destructor
00737BA0	 CGUnit_C_virt00
0070B1F0	CGContainer_C_virt00
0080A720	 TSHashTable_ITEMCOOLDOWNHASHNODE_HASHKEY_NONE____scalar_deleting_destructor_
00706B60 	CGItem_C_virt00
00713F20	CGGameObject_C__Destructor
006BF130	 TSHashTable_BATCHEDRENDERFONTDESC_HASHKEY_PTR____scalar_deleting_destructor_
00633300 	NetClient___scalar_deleting_destructor_
008CAC20	GruntLogin__vFunc48
00465450 	ClientConnection___scalar_deleting_destructor_
008CA050	 BattleNetLogin__vFunc48
00675870	 TSHashTable_DBCache_CGPetition_int_HASHKEY_INT___DBCACHEHASH_HASHKEY_INT____scalar_deleting_destructor_
00675630 	DBCache_NpcText__Destructor
006755D0	 TSHashTable_DBCache_ItemStats_C_int_HASHKEY_INT___DBCACHEHASH_HASHKEY_INT____scalar_deleting_destructor_
00675570 	DBCache_ItemName__Destructor
00675510	 TSHashTable_DBCache_GameObjectStats_C_int_HASHKEY_INT___DBCACHEHASH_HASHKEY_INT____scalar_deleting_destructor_
006754B0 	DBCache_CreatureStats__Destructor
006EE030	 CMovement__OnFlightSpeedChange_ActiveMover
0041447B	__freea
00990530 	PtFuncCompare
006D1D30	CGPlayer_C__AcceptResurrectRequest
006EEFF0 	CMovement__OnForceMoveRootChangePacket
006EEEF0	 CMovement__OnChangeHoverPacket
004FAF60	 CGWorldFrame___scalar_deleting_destructor_
006EE300	 CMovement__OnPitchSpeedChange_ActiveMover
00532800	 BattleNetLogin__vFunc1
006EE1C0	 CMovement__OnForceTurnRateSpeedChangePacket
006EF370	 CMovement__OnTimeSyncRequest
006D11C0	CGPlayer_C__OnQuestGiverStatus
006CDD10 	CGPlayer_C__OnBuySucceeded
006EE210	CMovement__OnMoveSetTurnRate
0077E9A0 	SServerInitialize
006EED70	CMovement__OnWalkChangePacket
006EDB30 	CMovement__OnForceRunSpeedChange
00800510	 Packet_PACKET_SMSG_ON_CANCEL_EXPECTED_RIDE_VEHICLE_AURA
006EDF40	 CMovement__OnMoveSetSwimBackSpeed
005DEC10	RemoveQuestPointDisplay
0041BBA2 	__freebuf
006EEE50	CMovement__OnFallChangePacket
00616800	 CursorSetCursorMode
006D2DE0	CGPlayer_C__XBuyItem
006EE0D0	 CMovement__OnForceFlightBackSpeedChangePacket
005A5800	 SendGuildBankQueryTabOpcode
0070BE90	 Packet_PACKET_SMSG_GAMEOBJECT_CUSTOM_ANIM
0047D450	EventUnregisterEx
004D36C0 	NetClient__PushObjMgr
006EDE00	CMovement__OnForceSwimSpeedChange
00417562 	____lc_codepage_func
006EDD60	CMovement__OnMoveSetWalkSpeed
004F4AE0 	C3Spline_CatmullRom__Read
00418030	_localeconv
006EE2B0	 CMovement__OnForcePitchRateChangePacket
0047AE50	 CDataStore__InternalDestroy
006D5FC0	CGPlayer_C__OnTaxiNodeStatus
00589100 	CGPlayer_C__OnLootClearMoney
004F6A40	pCallback
006EDC20	 CMovement__OnForceRunBackSpeedChange
006EE120	 CMovement__OnFlightBackSpeedChange_ActiveMover
00750C90	 Packet_PACKET_SMSG_PARTYKILLLOG
006EF060	 CMovement__OnCanFlyChangePacket
006EDD10	 CMovement__OnForceWalkSpeedChange
0047D530	EventSetTimer_1
006EDFE0 	CMovement__OnForceFlightSpeedChangePacket
0074B320	 ClntObjMgrSetMovementGlobals
008929A0	unknown_libname_164_0
006817C0 	j_CGxDevice__LogOpen
00411FEE	terminate(void)
00527830	 CGGameUI__HandleTerrainClick
0047AF90	CDataStore__PutInt32AtPos
0047B040 	CDataStore__PutInt16
00401520	MovementInit
004FD200	 DBItemCache__GetItemNameByIndex
0047AFE0	CDataStore_PutByte
0047B100 	CDataStore__PutGuid
0047AEF0	CDataStore__PutInt8AtPos
004FD1E0	 GameObjectStats__GetName
00634AB0	GetMaxPlayersForMap
0047B0A0	 CDataStore__Put
00754560	GetItemTypeCountCallback
005A0F10	 PetStablesClose
009880C0	CMovement__ReCalcCurrentSpeed
0047B160	 CDataStore__PutFloat
0053B8E0	CreatureStats__GetName
005DA5A0	 CGGameUI__GetPartyMember_0
0047AF40	CDataStore__PutInt16AtPos
005138D0 	CGGameUI__GetPartyMember
00412230	__ValidateImageBase
00872320	 BLLLoader__GetExport
00461B50	OsReadFile
00461B90	OsFileWrite
00465F80 	WDataStore__Unk1
005A0AC0	 Packet_PACKET_SMSG_AUCTION_REMOVED_NOTIFICATION
0047AEA0	 CDataStore__InternalFetchWrite
008927D0	unknown_libname_145_0
00771900 	SErrSetLogCallback
00892837	unknown_libname_146_0
0040F617	 _strtol
0040F8FE	__strtoi64
0040E89E	__fassign_l
00771890	 SErrSetLogTitleString
005CFB20	Packet_PACKET_SMSG_DUEL_WINNER
0088CB07 	_ftell
0041A393	_fflush
004B6920	FillInSolidTexture
0040F640	 _strtoul
0040F927	__strtoui64
004D7750	ClntObjMgrCreate
0095D210 	CMath__GetBitSetCount
0050B010	 Packet_PACKET_SMSG_SERVER_FIRST_ACHIEVEMENT
004144A0	_strrchr
006EC2C0 	InitMovementGlobals
0041A5A4	___ansicp
007DA3D0	Warden__Tick
005974A0 	CModelComplex__CopyCameras
008934D4	unknown_libname_201
006F1240	 CMoveSpline__CopyFrom
00415975	__getbuf
0070EE80	 CGGameObject_C_virt40
0076BD50	Spell__HasApplyAuraEffect
008CBCC0	 ServerLink__CMD_GRUNT_PCWARNING
004122B0	 __IsNonwritableInCurrentImage
006D7B70	 CGPlayer_C__GetCreatureTracking
0051A230	CGUnit_C__IsFriendlyTowards
00987E30 	CMovementData__CalcDirection
00631FE0	CNetClient__Process
00715E30 	CGUnit_C__EntryHasFlag_0x80
00465F10	GruntLogin__vFunc17
0051A2B0 	CGPlayer_C__GetCoinage
004B4F60	SysMsgAdd
0084E030	 FrameScript_ToNumber
0084E070	FrameScript_tointeger
004F5240	 CMovement__HasSpline_IsNotSplineMover
005FF500	CGCamera_virt00
006DAC10 	CGPlayer_C__virt114
006E8F90	CMovementGlobals__GetLastUpdateTime
00415B58 	__unlock_file
0088E87C	__difftime32
004F7310	 CGPlayer_C__GetFarSightGuid
00718A00	CGUnit_C__GetCreatureRank
00575AB0 	Packet_PACKET_SMSG_PLAY_DANCE
008CBBF0	CDataStore__CanReadNumBytes
005176F0 	CGItem_C__CanEquipInSlot
0084DFE0	FrameScript_equal
005E7A50	 Packet_PACKET_MSG_INSPECT_HONOR_STATS
0041245E	__callnewh
005E3AC0 	CGQuestInfo_C__GetQuestStepInfo
006CE070	Packet_PACKET_SMSG_INSPECT
006EF630 	CMovement__OnMoveStopAscendPacket
0056C220	 CGUnit_C__GetUnitF58Field_14_4F03C0
008C52E0	BattleNetLogin__vFunc0
00512A00 	CGGameUI__IsPartyMember
00512A30	GetMouseoverGuid
0098C8A0	 CMovement__OnMoveStop
00415AEE	__lock_file
00988DC0	 CMovement__OnStrafeStop
00546150	CGPlayer_C__HasZoneExplored
004D43C0 	CGUnit_C__IsActiveMover
005E0870	GetQuestIdFromIndex
007463E0	 CGUnit_C_virtFC
0076F070	SStrPrintf
0084DF20	FrameScript__IsNumber
006DE330 	CGPlayer_C__GetVisibleItemEntryId
0065C290	GetRow_ClientDB
00512A80 	GetRaidMemberGUID
004CEE50	CGObject_C__IsLocalPlayer
007ECE40	 SkySunGlare
00763BE0	OnKeyUp
005FEDE0	CMovement__IsFalling
004BFCA0 	CameraCreate
006E9240	CMovement__OnSplineMoveToggleWaterWalk
0074B9B0 	CGUnit_C__ToggleMovementFlag2_0x40
006CEAF0	 CGPlayer_C__GetNewContinentID
004011C0	j_ClntObjMgrGetActivePlayer
00512A60 	j_GetPartyGUID
0074B330	MovementGetGlobals
00461B00	OsCloseFile
00689EF0 	CreateCGxDeviceD3d
0074B7B0	AllocCMoveSpline
0084E590	 FrameScript__FindTable
004096D0	C3Spline_Base__Ctor
007DA1C0	 WardenCached__LoadKey
00889E50	GetIntFrom_ppChar
005F9580	 InputControlRegisterScriptFunctions
004DFD00	 CharCreateRegisterScriptFunctions
0041B489	_wcslen
006E45D0	 CGPlayer_C__Initialize
0075B3E0	DbGuildCache__Unpack
004D08A0	 DNameNode__DNameNode
00634E70	QuestCache__Constructor
0084E900	 FrameScript_setfield
0098CF70	CGPetition__Pack
00706430	 CGCorpse_C__CGCorpse_C
007E7BB0	WorldTextInitialize
00615860	 SmartScreenRectClearAllGrids
006B3190	FriendList__FriendList
006CA270 	SHA1__Final2
0077ABA0	SHA1Broken__Final
0040F245	 __initp_misc_cfltcvt_tab
00774C00	CDebugSRWLock__DumpAllEntries
00774C50 	CDebugSCritSect__DumpAllEntries
00706A20	 CGContainer_C__CGContainer_C
00411E84	_fastcopy_I
0040F2F2	 _fastzero_I
00893290	unknown_libname_182_0
008932CE	 unknown_libname_185_0
006D4760	CGPlayer_C__AcceptGuild
006D4CA0	 CGPlayer_C__AcceptQuest
00464A40	ClientConnection__SendCharEnumOpcode
0071C0E0 	CGUnit_C__virt78_0
00403880	CDataStore_Release
00743330	 CGObject_C_virtE4
005C5690	Packet_PACKET_SMSG_MINIGAME_SETUP
006D1E20 	CGGameUI__OpenGossipWindow
0073F540	 Packet_PACKET_SMSG_STANDSTATE_UPDATE_0
0040E8F5	__shift
006B54C0	 FriendList__RemoveFriend_0
006D4F80	CGPlayer_C__QuestLogRemoveQuest
0040FAAC 	__unwind_handler
0076E5A0	SMemFree
004C5090	 NTempest__EnsureProperRadians
00575850	Packet_PACKET_SMSG_STOP_DANCE
00632060 	NetClient__DelayedDelete
006D4E60	SendQuestGiverChooseReward
006E9780 	CMovement__OnMonsterMoveFlag_0x200000
006D26C0	 CGPlayer_C__TalkToStableMaster
006D44D0	CGPlayer_C__DeclineGroup
004F5F20 	CGUnitData__GetCharmerOrCreatorGuid
006D62A0	CGPlayer_C__EnableTaxi
005D2050 	Packet_PACKET_SMSG_SET_FACTION_VISIBLE
004D5B40	 ClntObjMgrUnsetObjMirrorHandler
0047B440	CDataStore__GetFloat
0088ED5A 	std::bad_exception::scalar_deleting_destructor
0040BC2F	 type_info::scalar_deleting_destructor
0088AFF4	 std::exception::scalar_deleting_destructor
0071CA10	 Packet_PACKET_SMSG_FLIGHT_SPLINE_SYNC_0
0041B892	___crtGetStringTypeW
006B3FE0 	whois
0073F2B0	Packet_PACKET_SMSG_HEALTH_UPDATE_0
006CD0E0	 Packet_PACKET_SMSG_AVAILABLE_VOICE_CHANNEL
0088B821	_time
007FDB50 	SpellRec__GetModifiedStatValue
008CBE60	SendSomePacket
00704040	 Trade_C_CancelTrade
00818010	FrameScript_GetVariable
0088E73B	 __strlwr_s_l
005CFC50	CGDuelInfo__CancelDuel
006DB180	 CGPlayer_C__TalkToSpiritGuide
00632540	NetClient__HandleDisconnect
006D2D40 	SellItem
005C54D0	Packet_PACKET_SMSG_MINIGAME_STATE
0088C573	 $LN11_9
0074B7E0	CMoveSpline__Dtor
0088F9E0	unknown_libname_143_0
006D4C10 	CGPlayer_C__QueryQuest
006CF140	CGPlayer_C__OnPetitionDecline
008CA450 	GruntLogin__vFunc25
00414C3D	__fltout2
00716CD0	 Packet_PACKET_SMSG_FORCE_DISPLAY_UPDATE_0
006D2480	 CGPlayer_C__TalkToNpcPetition
005CEA00	 Packet_PACKET_SMSG_OFFER_PETITION_ERROR
004D9590	CancelRealmListQuery
00716D20 	Packet_PACKET_SMSG_HEALTH_UPDATE_0_0
0061BA90	 CGItemStats_C__CleanStatNames
006D4540	CGPlayer_C__LeaveGroup
006D2640 	CGPlayer_C__TalkToAuctioneer
008008D0	SendCancelChannelingOpcode
00464730 	ClientConnection__HandleClientCacheVersion
00747910	 VehiclePassenger__ClearDeferredTransitionSpline
006DC9D0	 CGPlayer_C__GetDevText
0071BA60	 CGUnit_C__GetHealthRegenRateFromSpirit
00703E00	Trade_C_BeginTrade
00716940 	Packet_PACKET_SMSG_FLIGHT_SPLINE_SYNC_0_0
0040B856	_fast_error_exit
00599E90 	GuildRegistarClose
0084E300	FrameScript_PushFString
006D4D40	 CGPlayer_C__CompleteQuest
006DBDF0	 Packet_PACKET_SMSG_READ_ITEM_FAILED
004E1740	 CCharCreateInfo__RandomizeCharCustomization
006D3750	 Packet_PACKET_SMSG_SPELLDAMAGESHIELD
0058BC50	 CGQuestInfo__ConfirmAcceptQuest
006D4DD0	CGPlayer_C__GiveQuestItems
008C3270 	CompletionRoutine
00411182	unknown_libname_53
0054B5E0	 Packet_PACKET_SMSG_ARENA_OPPONENT_UPDATE
00743300	CGObject_C_virtE8
0086B240 	OsGetNumberOfProcessors
006326D0	NetClient__WCDisconnected
006D2340 	CGPlayer_C__TalkToBanker
004170CE	___crtLCMapStringA
007236C0	 Packet_PACKET_SMSG_POWER_UPDATE
006CD210	 Packet_PACKET_SMSG_VOICE_SET_TALKER_MUTED
0047B380	 CDataStore__GetInt16
00734B00	Packet_PACKET_SMSG_THREAT_CLEAR
007324B0 	Packet_PACKET_SMSG_MIRRORIMAGE_DATA
0047B3C0	CDataStore__GetInt
00635A40 	Packet_PACKET_SMSG_ITEM_TEXT_QUERY_RESPONSE
006D25C0	 CGPlayer_C__TalkToBattlemaster
0040DDCF	___set_flsgetvalue
0088AFE7 	unknown_libname_124_0
007DA4F0	Warden__StateSave
00416834	 ___report_gsfailure
00990230	CGSimpleHealthBar__RemoveMirrorHandlers
008C62B0 	BattleNetLogin__vFunc10
0095D690	DynamicString__Free
007FD900	 Packet_PACKET_SMSG_GAMEOBJECT_RESET_STATE
007460C0	 CGObject_C__Initialize
0088F034	unknown_libname_135
00415025	 _V6_HeapAlloc
00464410	ClientConnection__HandleAddonInfo
0088E525	 __strupr_s_l
005FCD70	CGInputControl__CGInputControl
008929B7	 unknown_libname_165_0
006B6410	FriendList__DelVoiceIgnore
004D8C60 	CGlueMgr__CreateCharacter
00417309	__free_lc_time
0088EF96	 ___AdjustPointer
00988990	CMovement__FillFromStatus_Falling
00445FD0 	SEH_43B6F0
007D9990	CMap__LoadTexture
007E64D0	 PlayerNameInitialize
0071F210	CGUnit_C__Send_CMSG_MOVE_SPLINE_DONE
006D5860 	CGPlayer_C__OnLootRemoved
00401030	CDataStore__Free
006CBC50	 Packet_PACKET_SMSG_QUEST_CONFIRM_ACCEPT
00703F50	Trade_C__AcceptTrade
006B86B0 	Packet_PACKET_SMSG_FRIEND_STATUS
0084E6E0	FrameScript__CreateTable
004D8200 	Packet_PACKET_SMSG_REALM_SPLIT
004C3830	C3Spline__SetPoints
009870F0 	CMovement__CreateSplineAndSetDest
006B18C0	logout
00716F10	 CGUnit_C__RequestMirrorImageData
006D6B10	CGPlayer_C__BuyPetition
0040D13B 	$LN15
006D6320	CGPlayer_C__QueryTaxiNodes
0095D8F0	 DynamicString__Unknown1
0074D920	CreateCombatLogEntry
00742BB0	 CGUnit_C__Shutdown
0047B340	CDataStore__GetByte
00403460	 LogObjectInfo
004FB080	CGWorldFrame__OnFrameRender
00774970	 SMutex__Create_0
006B5400	FriendList__AddFriend
004D6FC0	ObjDelete
006D1110 	CGPlayer_C__OnQuestGiverQuestComplete
004D8CC0	 CGlueMgr__DeleteCharacter
006D2740	CGPlayer_C__SpellClick
0040DF8D 	__getptd
0058BB60	InitRewRepFields
005ACBF0	SendGetTic****pcode
00548760 	SendWorldStateUITimerUpdate
00774900	SEvent__SEvent
005CFBD0	 CGDuelInfo__AcceptDuel__
004F5090	CClientMoveUpdate__Read
006D63A0 	CGPlayer_C__StartTaxi
0070ED00	Packet_SMSG_GAMEOBJECT_PAGETEXT
006D1F20 	CGPlayer_C__TalkToTrainer
00412FA9	___initmbctable
0040BB2F	 __fpmath
006B0DC0	GetRealmName
0041C109	___crtCompareStringA
006D50C0 	QueryQuestgiverStatusMultiple
00683670	CGxDevice__LogOpen
0040F264 	__setdefaultprecision
004F8850	CGUnit_C__GetAuraCount
006D47D0	 CGPlayer_C__DeclineGuild
005A2880	PetitionVendorClose
00986DE0	 CMovement__GetModifiedSplineDuration
004D3700	NetClient__PopObjMgr
00894D9F 	unknown_libname_226_0
0047B400	CDataStore__GetUInt64
008C6E30	 BattlenetLogin__GameAccount_0
0088EEE2	$LN18_4_0
00415E24	 __isleadbyte_l
005DEB60	AddQuestPointDisplay
006EB9D0	 CMovement__OnSplineMoveRoot
006D5000	 Send_CMSG_QUESTGIVER_STATUS_QUERY
006D4450	CGPlayer_C__AcceptGroup
0047BF30 	GxTexDestroy
00748170	VehiclePassenger__FromCDataStore
0070BE30	 Packet_PACKET_SMSG_GAMEOBJECT_PAGETEXT
006E6F80	CGUnit_C__virtBC
0088AFD1 	std::exception::dtor_exception
006DC010	 Packet_PACKET_SMSG_TIME_SYNC_REQ
00464AB0	 ClientConnection__SendPlayerLoginOpcode
006D4F00	SendPushQuestToParty
008CA360 	GruntLogin__vFunc6
0047B6B0	CDataStore__ReadBytes
004172C9	 ___crtGetStringTypeA
0076D740	UpdateGameTime
004034F0	SendErrorLog
008CA1D0 	GruntLogin__vFunc1
006081B0	GetCurrentQuestGiverGUID
00723490	 CGUnit_C__GetAuraCaster
0074B510	CallObjectVFunc16
00414359	 _isalnum
00635230	Packet_PACKET_SMSG_QUEST_QUERY_RESPONSE
00411C9F 	__handle_qnan2
0074B340	CallVFunc59OnObject
0060C1F0	 GetUnitFromName
00667EF0	OsCreateDirectory
0071CA50	 Packet_PACKET_SMSG_LOOT_LIST
0071AF70	CGUnit_C__GetShapeshiftFormId
00414F50 	__allmul
006707C0	 TSHashTable_DBCache_ItemStats_C_int_HASHKEY_INT___DBCACHEHASH_HASHKEY_INT___InternalNew
007235C0 	OnUnitMoveEventNoActive
007E28E0	 Packet_PACKET_SMSG_LOGIN_SETTIMESPEED
0060B060	GetUnitByKeyword
00754D00 	CGBag_C__GetItemTypeCount
006E8FC0	CMovement__field_D0
0074B590	 CGObject_C__GetObjectFacingByGuid
0040E888	__positive
006CEFB0	 CGPlayer_C__IsGiftWrapping
0098B5B0	 CMovement__ToggleMovementFlag2_0x40
0072D0B0	 Packet_PACKET_SMSG_CLIENT_CONTROL_UPDATE
0041D5F0	unknown_libname_122
0071CAB0 	Packet_PACKET_MSG_MOVE_TIME_SKIPPED
004141EA	_isxdigit
00670270	 DBCache_CreatureStats__InternalNew
004D37E0	ClntObjMgrGetMapID
00635480 	Packet_PACKET_SMSG_ARENA_TEAM_QUERY_RESPONSE
00513660	 CGGameUI__GetCursorItem
00715400	 CGUnit_C__SetCurrentSpellDestLocation
004F8870	 CGUnit_C__GetAuraSpellId
0088E133	__localtime32
0088DEE2	 __gmtime32
00635390	Packet_PACKET_SMSG_PETITION_QUERY_RESPONSE
006F10D0 	CMovement__OnSetRunMode
00414003	_isalpha
008CAA30	 GruntLogin__vFunc40
004F4460	CMovementData__GetPosition
00986E80	 CMovement__GetJumpVelocity
00670970	DBCache_NpcText__InternalNew
0071BCE0 	CGUnit_C__IsInFrontOfTargetWithGuid
007434E0	CGObject_C_virtB4
0074B430 	MovementGetTransportMatrixInternal
0083DE50	SMemAlignedAlloc
009C28D0 	BNetDll__GetProcFromOrdinal
